gene_name,cell_type,is_tf,source,category
RPS19,vasculature-fibroblast,False,tabula,fibroblast
FTH1,vasculature-fibroblast,False,tabula,fibroblast
RPL37,vasculature-fibroblast,False,tabula,fibroblast
COX3,vasculature-fibroblast,False,tabula,fibroblast
RPL36,vasculature-fibroblast,False,tabula,fibroblast
COX2,vasculature-fibroblast,False,tabula,fibroblast
RPL39,vasculature-fibroblast,False,tabula,fibroblast
COX1,vasculature-fibroblast,False,tabula,fibroblast
RPS11,vasculature-fibroblast,False,tabula,fibroblast
RPS14,vasculature-fibroblast,False,tabula,fibroblast
RPS13,vasculature-fibroblast,False,tabula,fibroblast
RPL13A,vasculature-fibroblast,False,tabula,fibroblast
RPS3A,vasculature-fibroblast,False,tabula,fibroblast
RPL37A,vasculature-fibroblast,False,tabula,fibroblast
CYTB,vasculature-fibroblast,False,tabula,fibroblast
RPS15A,vasculature-fibroblast,False,tabula,fibroblast
RPS27A,vasculature-fibroblast,False,tabula,fibroblast
RPL35A,vasculature-fibroblast,False,tabula,fibroblast
TPT1,vasculature-fibroblast,False,tabula,fibroblast
RPLP2,vasculature-fibroblast,False,tabula,fibroblast
RPLP1,vasculature-fibroblast,False,tabula,fibroblast
RPL10A,vasculature-fibroblast,False,tabula,fibroblast
RPS4X,vasculature-fibroblast,True,tabula,fibroblast
TMSB4X,vasculature-fibroblast,False,tabula,fibroblast
RPL18A,vasculature-fibroblast,False,tabula,fibroblast
RACK1,vasculature-fibroblast,False,tabula,fibroblast
RPL7A,vasculature-fibroblast,False,tabula,fibroblast
GSN,vasculature-fibroblast,False,tabula,fibroblast
VIM,vasculature-fibroblast,False,tabula,fibroblast
SPARCL1,vasculature-fibroblast,False,tabula,fibroblast
MT2A,vasculature-fibroblast,False,tabula,fibroblast
IGFBP7,vasculature-fibroblast,False,tabula,fibroblast
JUN,vasculature-fibroblast,True,tabula,fibroblast
FOS,vasculature-fibroblast,True,tabula,fibroblast
TIMP1,vasculature-fibroblast,False,tabula,fibroblast
COL1A2,vasculature-fibroblast,False,tabula,fibroblast
MGP,vasculature-fibroblast,False,tabula,fibroblast
FBLN1,vasculature-fibroblast,False,tabula,fibroblast
IGFBP6,vasculature-fibroblast,False,tabula,fibroblast
APOD,vasculature-fibroblast,False,tabula,fibroblast
PLA2G2A,vasculature-fibroblast,False,tabula,fibroblast
DCN,vasculature-fibroblast,False,tabula,fibroblast
C1R,vasculature-fibroblast,False,tabula,fibroblast
CST3,vasculature-fibroblast,False,tabula,fibroblast
RPS20,vasculature-fibroblast,False,tabula,fibroblast
HSP90AA1,vasculature-fibroblast,False,tabula,fibroblast
IFITM3,vasculature-fibroblast,False,tabula,fibroblast
COL3A1,vasculature-fibroblast,False,tabula,fibroblast
RPL26,vasculature-fibroblast,False,tabula,fibroblast
RPL27A,vasculature-fibroblast,False,tabula,fibroblast
RPL35,vasculature-fibroblast,True,tabula,fibroblast
RPLP0,vasculature-fibroblast,False,tabula,fibroblast
IGFBP5,vasculature-fibroblast,False,tabula,fibroblast
CCDC80,vasculature-fibroblast,False,tabula,fibroblast
ADH1B,vasculature-fibroblast,False,tabula,fibroblast
GPX3,vasculature-fibroblast,False,tabula,fibroblast
TIMP3,vasculature-fibroblast,False,tabula,fibroblast
APOE,vasculature-fibroblast,False,tabula,fibroblast
COL1A1,vasculature-fibroblast,False,tabula,fibroblast
COL6A2,vasculature-fibroblast,False,tabula,fibroblast
MFAP5,vasculature-fibroblast,False,tabula,fibroblast
C1S,vasculature-fibroblast,False,tabula,fibroblast
RPS8,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL21,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS6,vasculature-smooth_muscle_cell,False,tabula,muscle
EEF1A1,vasculature-smooth_muscle_cell,False,tabula,muscle
S100A6,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL11,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL12,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL15,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS2,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS3,vasculature-smooth_muscle_cell,False,tabula,muscle
B2M,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL19,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL41,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS27,vasculature-smooth_muscle_cell,False,tabula,muscle
ND2,vasculature-smooth_muscle_cell,False,tabula,muscle
ND1,vasculature-smooth_muscle_cell,False,tabula,muscle
FTL,vasculature-smooth_muscle_cell,False,tabula,muscle
ND4,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS23,vasculature-smooth_muscle_cell,False,tabula,muscle
ND3,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS24,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL5,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL3,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL30,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL32,vasculature-smooth_muscle_cell,False,tabula,muscle
ATP6,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL34,vasculature-smooth_muscle_cell,False,tabula,muscle
ACTG1,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL9,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL8,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS16,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS18,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS19,vasculature-smooth_muscle_cell,False,tabula,muscle
FTH1,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL37,vasculature-smooth_muscle_cell,False,tabula,muscle
COX3,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL36,vasculature-smooth_muscle_cell,False,tabula,muscle
COX2,vasculature-smooth_muscle_cell,False,tabula,muscle
COX1,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS11,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS14,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL13A,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS3A,vasculature-smooth_muscle_cell,False,tabula,muscle
PTMA,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL37A,vasculature-smooth_muscle_cell,False,tabula,muscle
CYTB,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS27A,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL35A,vasculature-smooth_muscle_cell,False,tabula,muscle
GAPDH,vasculature-smooth_muscle_cell,False,tabula,muscle
TPT1,vasculature-smooth_muscle_cell,False,tabula,muscle
RPLP2,vasculature-smooth_muscle_cell,False,tabula,muscle
RPLP1,vasculature-smooth_muscle_cell,False,tabula,muscle
ADIRF,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS4X,vasculature-smooth_muscle_cell,True,tabula,muscle
TMSB4X,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL18A,vasculature-smooth_muscle_cell,False,tabula,muscle
RPL7A,vasculature-smooth_muscle_cell,False,tabula,muscle
MYL6,vasculature-smooth_muscle_cell,False,tabula,muscle
VIM,vasculature-smooth_muscle_cell,False,tabula,muscle
SPARCL1,vasculature-smooth_muscle_cell,False,tabula,muscle
CALM1,vasculature-smooth_muscle_cell,False,tabula,muscle
C11ORF96,vasculature-smooth_muscle_cell,False,tabula,muscle
MT2A,vasculature-smooth_muscle_cell,False,tabula,muscle
IGFBP7,vasculature-smooth_muscle_cell,False,tabula,muscle
TMSB10,vasculature-smooth_muscle_cell,False,tabula,muscle
TIMP1,vasculature-smooth_muscle_cell,False,tabula,muscle
CD63,vasculature-smooth_muscle_cell,False,tabula,muscle
COL1A2,vasculature-smooth_muscle_cell,False,tabula,muscle
MGP,vasculature-smooth_muscle_cell,False,tabula,muscle
S100A4,vasculature-smooth_muscle_cell,False,tabula,muscle
LGALS1,vasculature-smooth_muscle_cell,False,tabula,muscle
CST3,vasculature-smooth_muscle_cell,False,tabula,muscle
HSPB1,vasculature-smooth_muscle_cell,False,tabula,muscle
IFITM3,vasculature-smooth_muscle_cell,False,tabula,muscle
TPM2,vasculature-smooth_muscle_cell,False,tabula,muscle
MYL9,vasculature-smooth_muscle_cell,False,tabula,muscle
TAGLN,vasculature-smooth_muscle_cell,False,tabula,muscle
FLNA,vasculature-smooth_muscle_cell,False,tabula,muscle
TPM1,vasculature-smooth_muscle_cell,False,tabula,muscle
MYH11,vasculature-smooth_muscle_cell,False,tabula,muscle
DSTN,vasculature-smooth_muscle_cell,False,tabula,muscle
RGS5,vasculature-smooth_muscle_cell,False,tabula,muscle
CALD1,vasculature-smooth_muscle_cell,False,tabula,muscle
ACTA2,vasculature-smooth_muscle_cell,False,tabula,muscle
LPP,vasculature-smooth_muscle_cell,False,tabula,muscle
CSRP1,vasculature-smooth_muscle_cell,False,tabula,muscle
PALLD,vasculature-smooth_muscle_cell,False,tabula,muscle
CLU,vasculature-smooth_muscle_cell,False,tabula,muscle
VCAN,vasculature-smooth_muscle_cell,False,tabula,muscle
ADH1B,vasculature-smooth_muscle_cell,False,tabula,muscle
PPP1R14A,vasculature-smooth_muscle_cell,False,tabula,muscle
SPARC,vasculature-smooth_muscle_cell,False,tabula,muscle
IGFBP2,vasculature-smooth_muscle_cell,False,tabula,muscle
FN1,vasculature-smooth_muscle_cell,False,tabula,muscle
BGN,vasculature-smooth_muscle_cell,False,tabula,muscle
ITGB1,vasculature-smooth_muscle_cell,False,tabula,muscle
TPM4,vasculature-smooth_muscle_cell,False,tabula,muscle
TCEAL4,vasculature-smooth_muscle_cell,False,tabula,muscle
MAP1B,vasculature-smooth_muscle_cell,False,tabula,muscle
MFGE8,vasculature-smooth_muscle_cell,False,tabula,muscle
RPS8,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL21,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS9,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS7,mammary-fibroblast_of_breast,False,tabula,fibroblast
EEF1A1,mammary-fibroblast_of_breast,False,tabula,fibroblast
FAU,mammary-fibroblast_of_breast,False,tabula,fibroblast
S100A6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL28,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL29,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL12,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL15,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL14,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS5,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS3,mammary-fibroblast_of_breast,False,tabula,fibroblast
B2M,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL19,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL18,mammary-fibroblast_of_breast,False,tabula,fibroblast
S100A11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL41,mammary-fibroblast_of_breast,False,tabula,fibroblast
EIF1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS27,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS28,mammary-fibroblast_of_breast,False,tabula,fibroblast
NACA,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND2,mammary-fibroblast_of_breast,False,tabula,fibroblast
FTL,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND4,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS23,mammary-fibroblast_of_breast,False,tabula,fibroblast
ND3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS24,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL5,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL6,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPL3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL30,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL32,mammary-fibroblast_of_breast,False,tabula,fibroblast
ATP6,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL34,mammary-fibroblast_of_breast,False,tabula,fibroblast
ACTG1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL9,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL8,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS16,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS15,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS18,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS19,mammary-fibroblast_of_breast,False,tabula,fibroblast
FTH1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL37,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX3,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL36,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL39,mammary-fibroblast_of_breast,False,tabula,fibroblast
COX1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS11,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS14,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS13,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL13A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS3A,mammary-fibroblast_of_breast,False,tabula,fibroblast
PTMA,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL37A,mammary-fibroblast_of_breast,False,tabula,fibroblast
CYTB,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS15A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS27A,mammary-fibroblast_of_breast,False,tabula,fibroblast
H3-3B,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL35A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL23A,mammary-fibroblast_of_breast,False,tabula,fibroblast
GAPDH,mammary-fibroblast_of_breast,False,tabula,fibroblast
TPT1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPLP2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPLP1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL10A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS4X,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPL18A,mammary-fibroblast_of_breast,False,tabula,fibroblast
RACK1,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL7A,mammary-fibroblast_of_breast,False,tabula,fibroblast
VIM,mammary-fibroblast_of_breast,False,tabula,fibroblast
MT2A,mammary-fibroblast_of_breast,False,tabula,fibroblast
TMSB10,mammary-fibroblast_of_breast,False,tabula,fibroblast
TIMP1,mammary-fibroblast_of_breast,False,tabula,fibroblast
CD63,mammary-fibroblast_of_breast,False,tabula,fibroblast
APOD,mammary-fibroblast_of_breast,False,tabula,fibroblast
DCN,mammary-fibroblast_of_breast,False,tabula,fibroblast
SOD2,mammary-fibroblast_of_breast,False,tabula,fibroblast
HSP90AA1,mammary-fibroblast_of_breast,False,tabula,fibroblast
CXCL8,mammary-fibroblast_of_breast,False,tabula,fibroblast
UBA52,mammary-fibroblast_of_breast,False,tabula,fibroblast
HSP90AB1,mammary-fibroblast_of_breast,False,tabula,fibroblast
CEBPB,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPL26,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPL35,mammary-fibroblast_of_breast,True,tabula,fibroblast
RPLP0,mammary-fibroblast_of_breast,False,tabula,fibroblast
CD59,mammary-fibroblast_of_breast,True,tabula,fibroblast
TUBA1B,mammary-fibroblast_of_breast,False,tabula,fibroblast
ANXA5,mammary-fibroblast_of_breast,False,tabula,fibroblast
COL6A2,mammary-fibroblast_of_breast,False,tabula,fibroblast
CTSL,mammary-fibroblast_of_breast,False,tabula,fibroblast
SERPINE1,mammary-fibroblast_of_breast,False,tabula,fibroblast
MMP3,mammary-fibroblast_of_breast,False,tabula,fibroblast
TNFAIP6,mammary-fibroblast_of_breast,False,tabula,fibroblast
THBS2,mammary-fibroblast_of_breast,False,tabula,fibroblast
RPS8,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL21,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS9,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS6,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS7,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
EEF1A1,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
FAU,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL28,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL29,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL11,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL12,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL15,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL14,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS5,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS2,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS3,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
B2M,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL19,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL18,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL41,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
EIF1,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS27,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS28,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
NACA,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
ND2,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
FTL,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
ND4,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS23,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
ND3,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS24,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL5,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL6,mammary-vascular_associated_smooth_muscle_cell,True,tabula,muscle
RPL3,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL30,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL32,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
ATP6,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL34,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
ACTG1,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL9,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL8,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS16,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS15,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS18,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS19,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
FTH1,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL37,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
COX3,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL36,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
COX2,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL39,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
COX1,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS11,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS14,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS13,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL13A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS3A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
PTMA,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL37A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
CYTB,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS15A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPS27A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
H3-3B,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL35A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
RPL23A,mammary-vascular_associated_smooth_muscle_cell,False,tabula,muscle
